city,grid_id,grid_x,grid_y,business_count_2016,vacancy_rate_2016,business_diversity_2016,rateable_value_total_2016,rateable_value_median_2016,known_occupation_count_2016,business_count_2025,vacancy_rate_2025,business_diversity_2025,rateable_value_total_2025,rateable_value_median_2025,known_occupation_count_2025,business_count_change,business_count_pct_change,vacancy_rate_pp_change,business_diversity_change,rateable_value_total_change,rateable_value_total_pct_change,cell_status
Birmingham,Birmingham_405500_292750,405500,292750,14.0,0.14285714285714285,0.25731864054383163,106800.0,6500.0,7.0,13.0,0.0,0.2711893730418441,180950.0,9800.0,8.0,-1.0,-7.142857142857142,-14.285714285714285,0.013870732498012461,74150.0,69.42883895131085,declined
Birmingham,Birmingham_405500_293000,405500,293000,9.0,0.0,-0.0,34600.0,4025.0,6.0,8.0,0.0,-0.0,56100.0,6650.0,5.0,-1.0,-11.11111111111111,0.0,0.0,21500.0,62.138728323699425,declined
Birmingham,Birmingham_405500_293500,405500,293500,1.0,,-0.0,37500.0,37500.0,0.0,1.0,,-0.0,30000.0,30000.0,0.0,0.0,0.0,,0.0,-7500.0,-20.0,persistent
Birmingham,Birmingham_405500_293750,405500,293750,9.0,0.0,-0.0,29830.0,4100.0,6.0,7.0,0.0,-0.0,59050.0,7900.0,6.0,-2.0,-22.22222222222222,0.0,0.0,29220.0,97.95507877975193,declined
Birmingham,Birmingham_405750_279250,405750,279250,1.0,,-0.0,,,0.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_405750_280000,405750,280000,1.0,,-0.0,5700.0,5700.0,0.0,1.0,0.0,-0.0,8600.0,8600.0,1.0,0.0,0.0,,0.0,2900.0,50.877192982456144,persistent
Birmingham,Birmingham_405750_280500,405750,280500,2.0,0.0,0.6931471805599453,25250.0,25250.0,1.0,1.0,0.0,-0.0,29250.0,29250.0,1.0,-1.0,-50.0,0.0,-0.6931471805599453,4000.0,15.841584158415841,declined
Birmingham,Birmingham_405750_282000,405750,282000,8.0,0.2,0.37677016125643675,52750.0,3050.0,5.0,6.0,0.0,-0.0,22850.0,6600.0,4.0,-2.0,-25.0,-20.0,-0.37677016125643675,-29900.0,-56.6824644549763,declined
Birmingham,Birmingham_405750_282250,405750,282250,7.0,0.0,-0.0,23250.0,4125.0,5.0,6.0,0.0,-0.0,55650.0,9750.0,2.0,-1.0,-14.285714285714285,0.0,0.0,32400.0,139.3548387096774,declined
Birmingham,Birmingham_405750_282500,405750,282500,5.0,0.0,-0.0,12000.0,3400.0,2.0,2.0,,-0.0,22150.0,11075.0,0.0,-3.0,-60.0,,0.0,10150.0,84.58333333333333,declined
Birmingham,Birmingham_405750_282750,405750,282750,6.0,0.0,-0.0,19950.0,3450.0,4.0,5.0,0.0,-0.0,48550.0,8500.0,1.0,-1.0,-16.666666666666664,0.0,0.0,28600.0,143.35839598997492,declined
Birmingham,Birmingham_405750_283000,405750,283000,14.0,0.0,0.410116318288409,136150.0,3500.0,8.0,12.0,0.0,0.45056120886630463,151900.0,9550.0,7.0,-2.0,-14.285714285714285,0.0,0.04044489057789563,15750.0,11.568123393316196,declined
Birmingham,Birmingham_405750_283500,405750,283500,2.0,,-0.0,39100.0,19550.0,0.0,0.0,,,,,,-2.0,-100.0,,,,,disappeared
Birmingham,Birmingham_405750_285250,405750,285250,9.0,0.0,-0.0,42250.0,4700.0,6.0,6.0,0.0,0.45056120886630463,86900.0,8200.0,1.0,-3.0,-33.33333333333333,0.0,0.45056120886630463,44650.0,105.68047337278105,declined
Birmingham,Birmingham_405750_286000,405750,286000,8.0,0.0,-0.0,184750.0,40750.0,3.0,9.0,0.0,0.6365141682948128,234550.0,27125.0,1.0,1.0,12.5,0.0,0.6365141682948128,49800.0,26.955345060893098,intensified
Birmingham,Birmingham_405750_286250,405750,286250,31.0,0.2857142857142857,0.6024402635203422,832100.0,43875.0,7.0,12.0,0.0,0.8239592165010823,888500.0,73000.0,5.0,-19.0,-61.29032258064516,-28.57142857142857,0.2215189529807401,56400.0,6.7780314866001685,declined
Birmingham,Birmingham_405750_286500,405750,286500,16.0,0.0,0.6853142072764582,735350.0,35625.0,6.0,13.0,0.5,0.8587409130062867,943350.0,62000.0,2.0,-3.0,-18.75,50.0,0.17342670572982855,208000.0,28.285850275379072,declined
Birmingham,Birmingham_405750_286750,405750,286750,2.0,1.0,-0.0,163000.0,81500.0,1.0,2.0,0.0,-0.0,188000.0,94000.0,1.0,0.0,0.0,-100.0,0.0,25000.0,15.337423312883436,persistent
Birmingham,Birmingham_405750_287000,405750,287000,3.0,0.0,0.6365141682948128,163500.0,6000.0,2.0,4.0,0.0,0.5623351446188083,215750.0,16875.0,2.0,1.0,33.33333333333333,0.0,-0.07417902367600449,52250.0,31.95718654434251,intensified
Birmingham,Birmingham_405750_287250,405750,287250,20.0,0.8333333333333334,0.1985152433458726,53820.0,1775.0,12.0,7.0,0.0,0.410116318288409,91200.0,11500.0,2.0,-13.0,-65.0,-83.33333333333334,0.2116010749425364,37380.0,69.45373467112597,declined
Birmingham,Birmingham_405750_287500,405750,287500,15.0,0.2222222222222222,0.8608513906312316,94820.0,6000.0,9.0,24.0,0.16666666666666666,0.7621042220469585,304985.0,11250.0,6.0,9.0,60.0,-5.555555555555555,-0.09874716858427313,210165.0,221.64627715671799,intensified
Birmingham,Birmingham_405750_287750,405750,287750,6.0,0.5,0.45056120886630463,12075.0,3125.0,2.0,4.0,0.0,0.5623351446188083,15350.0,3925.0,4.0,-2.0,-33.33333333333333,-50.0,0.11177393575250366,3275.0,27.12215320910973,declined
Birmingham,Birmingham_405750_288000,405750,288000,9.0,0.2857142857142857,-0.0,20685.0,1475.0,7.0,9.0,0.0,-0.0,29260.0,1775.0,8.0,0.0,0.0,-28.57142857142857,0.0,8575.0,41.455160744500844,persistent
Birmingham,Birmingham_405750_288250,405750,288250,3.0,0.0,-0.0,16300.0,8150.0,2.0,2.0,0.0,-0.0,28200.0,14100.0,2.0,-1.0,-33.33333333333333,0.0,0.0,11900.0,73.00613496932516,declined
Birmingham,Birmingham_405750_288500,405750,288500,27.0,0.13333333333333333,0.4194833693061807,92850.0,3450.0,15.0,25.0,0.0,0.3669249912727096,162300.0,5200.0,16.0,-2.0,-7.4074074074074066,-13.333333333333334,-0.052558378033471076,69450.0,74.79806138933765,declined
Birmingham,Birmingham_405750_288750,405750,288750,1.0,,-0.0,1275.0,1275.0,0.0,1.0,0.0,-0.0,3650.0,3650.0,1.0,0.0,0.0,,0.0,2375.0,186.27450980392157,persistent
Birmingham,Birmingham_405750_289250,405750,289250,24.0,0.2857142857142857,0.2868359830561607,114575.0,2600.0,14.0,29.0,0.0,0.2509548043576197,265975.0,6550.0,14.0,5.0,20.833333333333336,-28.57142857142857,-0.035881178698541016,151400.0,132.1405193104953,intensified
Birmingham,Birmingham_405750_289500,405750,289500,4.0,0.6666666666666666,-0.0,9100.0,2325.0,3.0,4.0,0.0,-0.0,17550.0,4375.0,1.0,0.0,0.0,-66.66666666666666,0.0,8450.0,92.85714285714286,persistent
Birmingham,Birmingham_405750_290250,405750,290250,11.0,0.0,0.30463609734923813,21325.0,2250.0,6.0,8.0,0.0,0.37677016125643675,31550.0,4200.0,5.0,-3.0,-27.27272727272727,0.0,0.07213406390719862,10225.0,47.94841735052755,declined
Birmingham,Birmingham_405750_290500,405750,290500,1.0,0.0,-0.0,2225.0,2225.0,1.0,1.0,0.0,-0.0,4900.0,4900.0,1.0,0.0,0.0,0.0,0.0,2675.0,120.2247191011236,persistent
Birmingham,Birmingham_405750_293500,405750,293500,1.0,0.0,-0.0,4500.0,4500.0,1.0,1.0,0.0,-0.0,5900.0,5900.0,1.0,0.0,0.0,0.0,0.0,1400.0,31.11111111111111,persistent
Birmingham,Birmingham_405750_294000,405750,294000,2.0,0.0,-0.0,2950.0,2950.0,1.0,1.0,0.0,-0.0,3600.0,3600.0,1.0,-1.0,-50.0,0.0,0.0,650.0,22.033898305084744,declined
Birmingham,Birmingham_405750_294250,405750,294250,2.0,0.5,-0.0,4275.0,2137.5,2.0,3.0,0.0,-0.0,7550.0,2475.0,3.0,1.0,50.0,-50.0,0.0,3275.0,76.60818713450293,intensified
Birmingham,Birmingham_405750_294500,405750,294500,1.0,,-0.0,27500.0,27500.0,0.0,1.0,,-0.0,33250.0,33250.0,0.0,0.0,0.0,,0.0,5750.0,20.909090909090907,persistent
Birmingham,Birmingham_406000_279000,406000,279000,3.0,0.0,-0.0,17600.0,4800.0,2.0,3.0,0.0,0.6365141682948128,19800.0,5400.0,2.0,0.0,0.0,0.0,0.6365141682948128,2200.0,12.5,persistent
Birmingham,Birmingham_406000_280500,406000,280500,2.0,0.0,-0.0,9750.0,4875.0,2.0,2.0,0.0,-0.0,23450.0,11725.0,1.0,0.0,0.0,0.0,0.0,13700.0,140.5128205128205,persistent
Birmingham,Birmingham_406000_280750,406000,280750,1.0,0.0,-0.0,59000.0,59000.0,1.0,1.0,0.0,-0.0,36500.0,36500.0,1.0,0.0,0.0,0.0,0.0,-22500.0,-38.13559322033898,persistent
Birmingham,Birmingham_406000_283000,406000,283000,1.0,0.0,-0.0,2050.0,2050.0,1.0,1.0,0.0,-0.0,3150.0,3150.0,1.0,0.0,0.0,0.0,0.0,1100.0,53.65853658536586,persistent
Birmingham,Birmingham_406000_283250,406000,283250,1.0,0.0,-0.0,4650.0,4650.0,1.0,5.0,0.0,0.5004024235381879,150000.0,30500.0,1.0,4.0,400.0,0.0,0.5004024235381879,145350.0,3125.8064516129034,intensified
Birmingham,Birmingham_406000_285750,406000,285750,1.0,0.0,-0.0,1425.0,1425.0,1.0,1.0,0.0,-0.0,1500.0,1500.0,1.0,0.0,0.0,0.0,0.0,75.0,5.263157894736842,persistent
Birmingham,Birmingham_406000_286000,406000,286000,1.0,,-0.0,,,0.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_406000_286250,406000,286250,2.0,0.0,0.6931471805599453,186700.0,93350.0,1.0,2.0,,0.6931471805599453,119050.0,59525.0,0.0,0.0,0.0,,0.0,-67650.0,-36.234600964113554,persistent
Birmingham,Birmingham_406000_286500,406000,286500,63.0,0.125,0.6205499951637219,4877500.0,95000.0,24.0,41.0,0.05,0.4318194025848072,4376725.0,93500.0,20.0,-22.0,-34.92063492063492,-7.5,-0.18873059257891467,-500775.0,-10.267042542286008,declined
Birmingham,Birmingham_406000_286750,406000,286750,7.0,0.0,0.6829081047004717,227550.0,31500.0,2.0,7.0,0.0,0.6829081047004717,204400.0,28125.0,2.0,0.0,0.0,0.0,0.0,-23150.0,-10.173588222368709,persistent
Birmingham,Birmingham_406000_287000,406000,287000,8.0,0.14285714285714285,0.5623351446188083,438400.0,6700.0,7.0,8.0,0.0,0.5623351446188083,577400.0,11800.0,2.0,0.0,0.0,-14.285714285714285,0.0,139000.0,31.706204379562042,persistent
Birmingham,Birmingham_406000_287250,406000,287250,24.0,0.0,0.8146445049046291,127060.0,4375.0,10.0,15.0,0.0,1.0625354080615974,273000.0,10600.0,2.0,-9.0,-37.5,0.0,0.24789090315696827,145940.0,114.8591216747993,declined
Birmingham,Birmingham_406000_287500,406000,287500,108.0,0.08620689655172414,0.9475322871862564,1020515.0,11625.0,58.0,81.0,0.02631578947368421,1.0202897537558488,1220820.0,13500.0,38.0,-27.0,-25.0,-5.989110707803993,0.07275746656959248,200305.0,19.627834965679096,declined
Birmingham,Birmingham_406000_287750,406000,287750,79.0,0.1724137931034483,0.7556051197395554,561600.0,5000.0,58.0,75.0,0.0,0.7466381451032729,807165.0,7350.0,37.0,-4.0,-5.063291139240507,-17.24137931034483,-0.008966974636282488,245565.0,43.72596153846154,declined
Birmingham,Birmingham_406000_288000,406000,288000,69.0,0.06666666666666667,0.5875088549781982,303870.0,4550.0,45.0,62.0,0.05,0.494236085653798,471450.0,6100.0,20.0,-7.0,-10.144927536231885,-1.6666666666666663,-0.09327276932440015,167580.0,55.148583275742915,declined
Birmingham,Birmingham_406000_288250,406000,288250,19.0,0.0,0.8246593237664703,148900.0,9475.0,12.0,14.0,0.0,0.7963116401738131,135300.0,8900.0,5.0,-5.0,-26.31578947368421,0.0,-0.02834768359265727,-13600.0,-9.133646742780389,declined
Birmingham,Birmingham_406000_288750,406000,288750,9.0,0.14285714285714285,-0.0,24450.0,2650.0,7.0,9.0,0.0,-0.0,44525.0,4400.0,7.0,0.0,0.0,-14.285714285714285,0.0,20075.0,82.10633946830266,persistent
Birmingham,Birmingham_406000_289000,406000,289000,2.0,,-0.0,1775.0,1775.0,0.0,2.0,0.0,-0.0,5000.0,2500.0,2.0,0.0,0.0,,0.0,3225.0,181.69014084507043,persistent
Birmingham,Birmingham_406000_289250,406000,289250,23.0,0.0,0.17884491271684755,70475.0,3650.0,15.0,19.0,0.09090909090909091,0.20619205063323187,155800.0,8300.0,11.0,-4.0,-17.391304347826086,9.090909090909092,0.027347137916384323,85325.0,121.07130188009934,declined
Birmingham,Birmingham_406000_289500,406000,289500,5.0,0.0,-0.0,29550.0,5300.0,2.0,4.0,0.0,-0.0,39200.0,7650.0,2.0,-1.0,-20.0,0.0,0.0,9650.0,32.656514382402705,declined
Birmingham,Birmingham_406000_289750,406000,289750,9.0,0.0,-0.0,11900.0,2950.0,1.0,4.0,0.0,-0.0,20700.0,4850.0,2.0,-5.0,-55.55555555555556,0.0,0.0,8800.0,73.94957983193278,declined
Birmingham,Birmingham_406000_290000,406000,290000,5.0,0.2,-0.0,14800.0,2275.0,5.0,5.0,0.0,-0.0,26925.0,3850.0,3.0,0.0,0.0,-20.0,0.0,12125.0,81.92567567567568,persistent
Birmingham,Birmingham_406000_290250,406000,290250,7.0,0.0,-0.0,16400.0,2725.0,4.0,6.0,0.16666666666666666,-0.0,26850.0,4450.0,6.0,-1.0,-14.285714285714285,16.666666666666664,0.0,10450.0,63.71951219512195,declined
Birmingham,Birmingham_406000_290500,406000,290500,1.0,1.0,-0.0,7100.0,7100.0,1.0,1.0,1.0,-0.0,10500.0,10500.0,1.0,0.0,0.0,0.0,0.0,3400.0,47.88732394366197,persistent
Birmingham,Birmingham_406000_290750,406000,290750,4.0,0.0,0.5623351446188083,21800.0,5050.0,1.0,3.0,0.0,0.6365141682948128,21400.0,4350.0,2.0,-1.0,-25.0,0.0,0.07417902367600449,-400.0,-1.834862385321101,declined
Birmingham,Birmingham_406000_292250,406000,292250,14.0,0.0,0.410116318288409,86350.0,4700.0,11.0,14.0,0.0,-0.0,139600.0,8700.0,5.0,0.0,0.0,0.0,-0.410116318288409,53250.0,61.667631731326,persistent
Birmingham,Birmingham_406000_293250,406000,293250,8.0,0.0,-0.0,28500.0,3200.0,6.0,8.0,0.0,-0.0,37600.0,4200.0,5.0,0.0,0.0,0.0,0.0,9100.0,31.929824561403507,persistent
Birmingham,Birmingham_406000_294500,406000,294500,3.0,0.0,0.6365141682948128,2615000.0,1307500.0,2.0,4.0,0.0,0.6931471805599453,2041500.0,21500.0,2.0,1.0,33.33333333333333,0.0,0.05663301226513251,-573500.0,-21.931166347992352,intensified
Birmingham,Birmingham_406250_278500,406250,278500,1.0,,-0.0,5400.0,5400.0,0.0,1.0,0.0,-0.0,8100.0,8100.0,1.0,0.0,0.0,,0.0,2700.0,50.0,persistent
Birmingham,Birmingham_406250_278750,406250,278750,1.0,,-0.0,6200.0,6200.0,0.0,1.0,0.0,-0.0,9400.0,9400.0,1.0,0.0,0.0,,0.0,3200.0,51.61290322580645,persistent
Birmingham,Birmingham_406250_279250,406250,279250,5.0,0.0,-0.0,30950.0,5700.0,4.0,5.0,0.0,-0.0,35150.0,6500.0,3.0,0.0,0.0,0.0,0.0,4200.0,13.5702746365105,persistent
Birmingham,Birmingham_406250_279750,406250,279750,9.0,0.0,-0.0,22800.0,2450.0,6.0,9.0,0.0,-0.0,37725.0,3950.0,3.0,0.0,0.0,0.0,0.0,14925.0,65.46052631578947,persistent
Birmingham,Birmingham_406250_280500,406250,280500,1.0,0.0,-0.0,1925.0,1925.0,1.0,1.0,0.0,-0.0,4800.0,4800.0,1.0,0.0,0.0,0.0,0.0,2875.0,149.35064935064935,persistent
Birmingham,Birmingham_406250_280750,406250,280750,7.0,0.0,-0.0,43250.0,5000.0,5.0,8.0,0.0,0.37677016125643675,73300.0,7900.0,5.0,1.0,14.285714285714285,0.0,0.37677016125643675,30050.0,69.47976878612717,intensified
Birmingham,Birmingham_406250_281000,406250,281000,32.0,0.047619047619047616,0.4141240568744845,239100.0,5500.0,21.0,24.0,0.0,0.1732052067491771,250450.0,7400.0,11.0,-8.0,-25.0,-4.761904761904762,-0.2409188501253074,11350.0,4.746967795901297,declined
Birmingham,Birmingham_406250_281250,406250,281250,1.0,0.0,-0.0,7100.0,7100.0,1.0,1.0,0.0,-0.0,,,1.0,0.0,0.0,0.0,0.0,,,persistent
Birmingham,Birmingham_406250_282000,406250,282000,10.0,0.16666666666666666,0.3250829733914482,62925.0,3950.0,6.0,7.0,0.0,0.410116318288409,59550.0,5700.0,5.0,-3.0,-30.0,-16.666666666666664,0.0850333448969608,-3375.0,-5.363528009535161,declined
Birmingham,Birmingham_406250_284000,406250,284000,1.0,,-0.0,194000.0,194000.0,0.0,1.0,0.0,-0.0,229000.0,229000.0,1.0,0.0,0.0,,0.0,35000.0,18.04123711340206,persistent
Birmingham,Birmingham_406250_284250,406250,284250,9.0,0.0,0.5297061990576545,54600.0,5200.0,6.0,8.0,0.0,0.37677016125643675,70750.0,8300.0,3.0,-1.0,-11.11111111111111,0.0,-0.15293603780121773,16150.0,29.57875457875458,declined
Birmingham,Birmingham_406250_284750,406250,284750,1.0,0.0,-0.0,4350.0,4350.0,1.0,1.0,,-0.0,9800.0,9800.0,0.0,0.0,0.0,,0.0,5450.0,125.28735632183907,persistent
Birmingham,Birmingham_406250_285250,406250,285250,2.0,,-0.0,101000.0,101000.0,0.0,1.0,0.0,-0.0,131000.0,131000.0,1.0,-1.0,-50.0,,0.0,30000.0,29.7029702970297,declined
Birmingham,Birmingham_406250_285750,406250,285750,1.0,0.0,-0.0,20750.0,20750.0,1.0,1.0,,-0.0,27250.0,27250.0,0.0,0.0,0.0,,0.0,6500.0,31.32530120481928,persistent
Birmingham,Birmingham_406250_286000,406250,286000,3.0,0.0,-0.0,72000.0,36000.0,2.0,2.0,0.0,0.6931471805599453,111250.0,55625.0,1.0,-1.0,-33.33333333333333,0.0,0.6931471805599453,39250.0,54.513888888888886,declined
Birmingham,Birmingham_406250_286250,406250,286250,88.0,0.06666666666666667,0.6069636115082722,2311400.0,32250.0,30.0,36.0,0.18181818181818182,0.8004267581481478,2371700.0,58250.0,11.0,-52.0,-59.09090909090909,11.515151515151516,0.19346314663987563,60300.0,2.6088085143203252,declined
Birmingham,Birmingham_406250_286500,406250,286500,5.0,0.0,0.6730116670092565,139000.0,23500.0,2.0,3.0,0.0,0.6365141682948128,110550.0,34250.0,1.0,-2.0,-40.0,0.0,-0.036497498714443743,-28450.0,-20.467625899280577,declined
Birmingham,Birmingham_406250_286750,406250,286750,31.0,1.0,0.5710227109429162,10000.0,10000.0,1.0,1.0,0.0,-0.0,250000.0,250000.0,1.0,-30.0,-96.7741935483871,-100.0,-0.5710227109429162,240000.0,2400.0,declined
Birmingham,Birmingham_406250_287000,406250,287000,10.0,0.0,0.5004024235381879,320750.0,44750.0,7.0,10.0,0.0,0.6108643020548935,386800.0,42625.0,2.0,0.0,0.0,0.0,0.11046187851670564,66050.0,20.592361652377242,persistent
Birmingham,Birmingham_406250_287250,406250,287250,17.0,0.15384615384615385,0.649248354870898,231900.0,9500.0,13.0,17.0,0.0,0.649248354870898,258250.0,13250.0,3.0,0.0,0.0,-15.384615384615385,0.0,26350.0,11.36265631737818,persistent
Birmingham,Birmingham_406250_287500,406250,287500,27.0,0.0,0.6298309121390556,114385.0,4800.0,15.0,33.0,0.0,0.7733057755573662,215975.0,7200.0,11.0,6.0,22.22222222222222,0.0,0.14347486341831062,101590.0,88.81409275691743,intensified
Birmingham,Birmingham_406250_287750,406250,287750,47.0,0.2962962962962963,0.7523072249169662,402125.0,6450.0,27.0,41.0,0.08333333333333333,0.8588504361098751,509425.0,8600.0,12.0,-6.0,-12.76595744680851,-21.296296296296298,0.10654321119290888,107300.0,26.683245259558596,declined
Birmingham,Birmingham_406250_288000,406250,288000,19.0,0.0,0.8785250991271565,204650.0,9200.0,10.0,17.0,0.4,0.803742107316203,249400.0,11875.0,5.0,-2.0,-10.526315789473683,40.0,-0.07478299181095349,44750.0,21.866601514781333,declined
Birmingham,Birmingham_406250_289000,406250,289000,4.0,0.0,0.5623351446188083,10300.0,2300.0,2.0,2.0,0.0,-0.0,3400.0,1700.0,1.0,-2.0,-50.0,0.0,-0.5623351446188083,-6900.0,-66.99029126213593,declined
Birmingham,Birmingham_406250_289250,406250,289250,63.0,0.029411764705882353,0.16276479441419955,293525.0,5700.0,34.0,50.0,0.0,0.2651583725982932,517350.0,9700.0,29.0,-13.0,-20.634920634920633,-2.941176470588235,0.10239357818409367,223825.0,76.25415211651477,declined
Birmingham,Birmingham_406250_289500,406250,289500,2.0,,0.6931471805599453,50425.0,25212.5,0.0,2.0,,0.6931471805599453,68400.0,34200.0,0.0,0.0,0.0,,0.0,17975.0,35.64700049578582,persistent
Birmingham,Birmingham_406250_289750,406250,289750,3.0,0.0,0.6365141682948128,18925.0,6500.0,2.0,3.0,0.0,0.6365141682948128,14600.0,3500.0,3.0,0.0,0.0,0.0,0.0,-4325.0,-22.85336856010568,persistent
Birmingham,Birmingham_406250_290000,406250,290000,11.0,0.0,-0.0,35250.0,2500.0,8.0,9.0,0.0,-0.0,57100.0,4050.0,4.0,-2.0,-18.181818181818183,0.0,0.0,21850.0,61.98581560283688,declined
Birmingham,Birmingham_406250_290750,406250,290750,1.0,0.0,-0.0,13250.0,13250.0,1.0,1.0,0.0,-0.0,,,1.0,0.0,0.0,0.0,0.0,,,persistent
Birmingham,Birmingham_406250_291000,406250,291000,1.0,0.0,-0.0,9000.0,9000.0,1.0,0.0,,,,,,-1.0,-100.0,,,,,disappeared
Birmingham,Birmingham_406250_293000,406250,293000,13.0,0.0,0.5402041423888608,49600.0,4750.0,8.0,9.0,0.0,0.34883209584303193,80750.0,7800.0,3.0,-4.0,-30.76923076923077,0.0,-0.1913720465458289,31150.0,62.80241935483871,declined
Birmingham,Birmingham_406250_294750,406250,294750,5.0,0.2,0.5004024235381879,17325.0,3300.0,5.0,5.0,0.0,0.5004024235381879,43200.0,8500.0,2.0,0.0,0.0,-20.0,0.0,25875.0,149.35064935064935,persistent
Birmingham,Birmingham_406500_280250,406500,280250,2.0,,-0.0,,,0.0,0.0,,,,,,-2.0,-100.0,,,,,disappeared
Birmingham,Birmingham_406500_285000,406500,285000,4.0,0.0,-0.0,19700.0,6900.0,4.0,3.0,0.0,-0.0,43850.0,15250.0,2.0,-1.0,-25.0,0.0,0.0,24150.0,122.58883248730965,declined
Birmingham,Birmingham_406500_285250,406500,285250,2.0,0.0,-0.0,7550.0,3775.0,2.0,2.0,0.0,-0.0,13600.0,6800.0,2.0,0.0,0.0,0.0,0.0,6050.0,80.13245033112582,persistent
Birmingham,Birmingham_406500_286000,406500,286000,11.0,0.0,0.9164648855394713,62540.0,4125.0,7.0,16.0,0.3333333333333333,0.7029189307735104,198210.0,6250.0,3.0,5.0,45.45454545454545,33.33333333333333,-0.21354595476596083,135670.0,216.9331627758235,intensified
Birmingham,Birmingham_406500_286250,406500,286250,12.0,0.0,1.0397207708399179,1073950.0,41875.0,9.0,15.0,0.2,0.7298712099831165,1291500.0,37250.0,5.0,3.0,25.0,20.0,-0.3098495608568014,217550.0,20.256995204618462,intensified
Birmingham,Birmingham_406500_286500,406500,286500,29.0,0.09090909090909091,0.14999492361041503,585400.0,22250.0,11.0,21.0,0.0,0.5010469137590966,464500.0,11000.0,5.0,-8.0,-27.586206896551722,-9.090909090909092,0.3510519901486816,-120900.0,-20.652545268192686,declined
Birmingham,Birmingham_406500_286750,406500,286750,13.0,0.5,0.6901856760188042,228850.0,16375.0,6.0,18.0,0.16666666666666666,0.8277381569989198,1374800.0,68000.0,6.0,5.0,38.46153846153847,-33.333333333333336,0.13755248098011563,1145950.0,500.74284465807295,intensified
Birmingham,Birmingham_406500_287000,406500,287000,67.0,0.23076923076923078,0.5960062534916691,597075.0,1837.5,39.0,50.0,0.13636363636363635,0.6282087954682233,601275.0,1937.5,22.0,-17.0,-25.37313432835821,-9.440559440559444,0.032202541976554144,4200.0,0.7034292174349955,declined
Birmingham,Birmingham_406500_287250,406500,287250,14.0,0.125,0.8304717124362917,302200.0,23250.0,8.0,10.0,0.0,0.6730116670092565,268100.0,24250.0,3.0,-4.0,-28.57142857142857,-12.5,-0.15746004542703518,-34100.0,-11.28391793514229,declined
Birmingham,Birmingham_406500_287500,406500,287500,25.0,0.17647058823529413,0.703843328477728,169850.0,7300.0,17.0,22.0,0.0,0.47413931305783735,217800.0,9850.0,6.0,-3.0,-12.0,-17.647058823529413,-0.22970401541989066,47950.0,28.230791875183986,declined
Birmingham,Birmingham_406500_287750,406500,287750,2.0,,-0.0,2900.0,2900.0,0.0,18.0,0.0,0.45056120886630463,299600.0,6400.0,2.0,16.0,800.0,,0.45056120886630463,296700.0,10231.034482758621,intensified
Birmingham,Birmingham_406500_288000,406500,288000,14.0,0.0,0.509137344082687,53050.0,4200.0,5.0,11.0,0.0,0.30463609734923813,67600.0,5300.0,8.0,-3.0,-21.428571428571427,0.0,-0.20450124673344883,14550.0,27.426955702167767,declined
Birmingham,Birmingham_406500_288750,406500,288750,11.0,0.5,-0.0,30750.0,2750.0,6.0,9.0,0.5,-0.0,50250.0,4950.0,6.0,-2.0,-18.181818181818183,0.0,0.0,19500.0,63.41463414634146,declined
Birmingham,Birmingham_406500_289000,406500,289000,1.0,,-0.0,10000.0,10000.0,0.0,2.0,0.0,0.6931471805599453,29200.0,14600.0,2.0,1.0,100.0,,0.6931471805599453,19200.0,192.0,intensified
Birmingham,Birmingham_406500_289250,406500,289250,33.0,0.05263157894736842,0.30463609734923813,144025.0,3900.0,19.0,29.0,0.0,0.2509548043576197,324050.0,8900.0,15.0,-4.0,-12.121212121212121,-5.263157894736842,-0.053681292991618446,180025.0,124.99566047561188,declined
Birmingham,Birmingham_406500_289500,406500,289500,5.0,0.0,-0.0,27275.0,6300.0,3.0,4.0,0.0,-0.0,46250.0,10450.0,3.0,-1.0,-20.0,0.0,0.0,18975.0,69.56920256645279,declined
Birmingham,Birmingham_406500_289750,406500,289750,21.0,0.0,0.3805062184775959,143000.0,6400.0,13.0,19.0,0.0,0.5366645624845252,209500.0,9300.0,9.0,-2.0,-9.523809523809524,0.0,0.1561583440069293,66500.0,46.50349650349651,declined
