"city","grid_id","grid_x","grid_y","floor_area_total_2016","floor_area_total_2025","floor_area_change","floor_area_change_class"
"Liverpool","Liverpool_340500_387500",340500,387500,59.76,59.76,0,"No change"
"Liverpool","Liverpool_342250_387500",342250,387500,3125.3,0,-3125.3,"Decrease > 500 sqm"
"Liverpool","Liverpool_342500_387500",342500,387500,1169.1,355.8,-813.3,"Decrease > 500 sqm"
"Liverpool","Liverpool_342750_387500",342750,387500,192.4,192.4,0,"No change"
"Liverpool","Liverpool_345000_387500",345000,387500,532.6,331.2,-201.4,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335000_387750",335000,387750,6716.36,4386.49,-2329.87,"Decrease > 500 sqm"
"Liverpool","Liverpool_335250_387750",335250,387750,59.1,59.1,0,"No change"
"Liverpool","Liverpool_335500_387750",335500,387750,113.62,113.62,0,"No change"
"Liverpool","Liverpool_335750_387750",335750,387750,30356.59,13016.61,-17339.98,"Decrease > 500 sqm"
"Liverpool","Liverpool_336000_387750",336000,387750,828.48,734.38,-94.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339250_387750",339250,387750,387.2,493.03,105.83,"Increase 1-500 sqm"
"Liverpool","Liverpool_339500_387750",339500,387750,1516.9,1525.07,8.17000000000007,"Increase 1-500 sqm"
"Liverpool","Liverpool_339750_387750",339750,387750,1061.58,1329.37,267.79,"Increase 1-500 sqm"
"Liverpool","Liverpool_342500_387750",342500,387750,844.11,597.21,-246.9,"Decrease 1-500 sqm"
"Liverpool","Liverpool_343000_387750",343000,387750,814.8,314.7,-500.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_388000",334750,388000,2174.07,2434.1,260.03,"Increase 1-500 sqm"
"Liverpool","Liverpool_335500_388000",335500,388000,277.6,277.6,0,"No change"
"Liverpool","Liverpool_335750_388000",335750,388000,7340.16,1207.26,-6132.9,"Decrease > 500 sqm"
"Liverpool","Liverpool_336000_388000",336000,388000,457.24,139.8,-317.44,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_388000",338750,388000,1416.53,1178.33,-238.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339500_388000",339500,388000,8845.89,8655.07,-190.82,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339750_388000",339750,388000,192.9,113.8,-79.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_344000_388000",344000,388000,582.3,581.6,-0.699999999999932,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334750_388250",334750,388250,1494.55,199.75,-1294.8,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_388250",335500,388250,228.6,228.6,0,"No change"
"Liverpool","Liverpool_335750_388250",335750,388250,35.5,0,-35.5,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336000_388250",336000,388250,1178.09,1182.37,4.2800000000002,"Increase 1-500 sqm"
"Liverpool","Liverpool_336250_388250",336250,388250,312.93,250.51,-62.42,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338250_388250",338250,388250,381.2,540.5,159.3,"Increase 1-500 sqm"
"Liverpool","Liverpool_338500_388250",338500,388250,3070.3,2417.03,-653.27,"Decrease > 500 sqm"
"Liverpool","Liverpool_338750_388250",338750,388250,2064.3,2064.3,0,"No change"
"Liverpool","Liverpool_339000_388250",339000,388250,5989.21,5861.58,-127.63,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339250_388250",339250,388250,12674.82,7754.91,-4919.91,"Decrease > 500 sqm"
"Liverpool","Liverpool_342750_388250",342750,388250,6939,13879,6940,"Increase > 500 sqm"
"Liverpool","Liverpool_343000_388250",343000,388250,648.05,646.45,-1.59999999999991,"Decrease 1-500 sqm"
"Liverpool","Liverpool_343250_388250",343250,388250,112.6,2365.7,2253.1,"Increase > 500 sqm"
"Liverpool","Liverpool_334500_388500",334500,388500,0,470,470,"Increase 1-500 sqm"
"Liverpool","Liverpool_335000_388500",335000,388500,282.17,201.77,-80.4,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335250_388500",335250,388500,1468.34,685.4,-782.94,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_388500",335500,388500,57.2,57.2,0,"No change"
"Liverpool","Liverpool_335750_388500",335750,388500,963.52,1005.62,42.1,"Increase 1-500 sqm"
"Liverpool","Liverpool_337000_388500",337000,388500,69.5,69.5,0,"No change"
"Liverpool","Liverpool_338000_388500",338000,388500,22549.01,14889.07,-7659.94,"Decrease > 500 sqm"
"Liverpool","Liverpool_338250_388500",338250,388500,3579.48,2320.69,-1258.79,"Decrease > 500 sqm"
"Liverpool","Liverpool_338500_388500",338500,388500,1546.19,1258.35,-287.84,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_388500",338750,388500,1569.6,1569.6,0,"No change"
"Liverpool","Liverpool_339000_388500",339000,388500,6746.74,4040.91,-2705.83,"Decrease > 500 sqm"
"Liverpool","Liverpool_340000_388500",340000,388500,662.4,557.4,-105,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340250_388500",340250,388500,1088.9,729.2,-359.7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342000_388500",342000,388500,4931.21,2378.83,-2552.38,"Decrease > 500 sqm"
"Liverpool","Liverpool_342750_388500",342750,388500,25268.04,22458.23,-2809.81,"Decrease > 500 sqm"
"Liverpool","Liverpool_343000_388500",343000,388500,282.3,282.3,0,"No change"
"Liverpool","Liverpool_344000_388500",344000,388500,1877.64,796.4,-1081.24,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_388750",334500,388750,5668.1,5730.1,62,"Increase 1-500 sqm"
"Liverpool","Liverpool_334750_388750",334750,388750,3004.77,3029.96,25.1900000000001,"Increase 1-500 sqm"
"Liverpool","Liverpool_335000_388750",335000,388750,4294.08,4412.48,118.400000000001,"Increase 1-500 sqm"
"Liverpool","Liverpool_335250_388750",335250,388750,403.1,0,-403.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336250_388750",336250,388750,540.87,520.77,-20.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336750_388750",336750,388750,1139.48,1071.08,-68.4000000000001,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337000_388750",337000,388750,1225.09,266.31,-958.78,"Decrease > 500 sqm"
"Liverpool","Liverpool_337750_388750",337750,388750,969.2,611.25,-357.95,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339500_388750",339500,388750,2039.8,1302.4,-737.4,"Decrease > 500 sqm"
"Liverpool","Liverpool_340250_388750",340250,388750,167.3,167.3,0,"No change"
"Liverpool","Liverpool_340500_388750",340500,388750,398.5,313.5,-85,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340750_388750",340750,388750,1538.49,1210.89,-327.6,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342500_388750",342500,388750,7,0,-7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_343250_388750",343250,388750,290.6,193.3,-97.3,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334500_389000",334500,389000,769.2,329.66,-439.54,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334750_389000",334750,389000,3953.52,862.62,-3090.9,"Decrease > 500 sqm"
"Liverpool","Liverpool_335000_389000",335000,389000,1134.85,611.91,-522.94,"Decrease > 500 sqm"
"Liverpool","Liverpool_335250_389000",335250,389000,366.01,366.01,0,"No change"
"Liverpool","Liverpool_335500_389000",335500,389000,729.8,648.8,-81,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_389000",335750,389000,480.69,480.69,0,"No change"
"Liverpool","Liverpool_336000_389000",336000,389000,26.9,26.9,0,"No change"
"Liverpool","Liverpool_336250_389000",336250,389000,1439.47,927.15,-512.32,"Decrease > 500 sqm"
"Liverpool","Liverpool_336500_389000",336500,389000,37.3,37.3,0,"No change"
"Liverpool","Liverpool_336750_389000",336750,389000,4031.75,4092.55,60.8000000000002,"Increase 1-500 sqm"
"Liverpool","Liverpool_337250_389000",337250,389000,672.69,566.48,-106.21,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337500_389000",337500,389000,1577.99,929.43,-648.56,"Decrease > 500 sqm"
"Liverpool","Liverpool_337750_389000",337750,389000,2327.53,1695.4,-632.13,"Decrease > 500 sqm"
"Liverpool","Liverpool_338000_389000",338000,389000,817.5,540.6,-276.9,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338250_389000",338250,389000,7185.9,41.8,-7144.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_339250_389000",339250,389000,0,63.6,63.6,"Increase 1-500 sqm"
"Liverpool","Liverpool_339500_389000",339500,389000,46.6,46.6,0,"No change"
"Liverpool","Liverpool_340250_389000",340250,389000,623.6,659.6,36,"Increase 1-500 sqm"
"Liverpool","Liverpool_340500_389000",340500,389000,388.23,314.03,-74.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340750_389000",340750,389000,326.6,366.4,39.8,"Increase 1-500 sqm"
"Liverpool","Liverpool_341000_389000",341000,389000,420.7,210.5,-210.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342000_389000",342000,389000,616.5,453.4,-163.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342500_389000",342500,389000,0,70.3,70.3,"Increase 1-500 sqm"
"Liverpool","Liverpool_334250_389250",334250,389250,405.9,405.9,0,"No change"
"Liverpool","Liverpool_334500_389250",334500,389250,5834.98,5026.41,-808.57,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_389250",334750,389250,2649.71,2105.25,-544.46,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_389250",335500,389250,41.7,41.7,0,"No change"
"Liverpool","Liverpool_336000_389250",336000,389250,122.9,122.9,0,"No change"
"Liverpool","Liverpool_336500_389250",336500,389250,488.81,321.45,-167.36,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336750_389250",336750,389250,982.92,3141.04,2158.12,"Increase > 500 sqm"
"Liverpool","Liverpool_337000_389250",337000,389250,1900.01,1986.54,86.53,"Increase 1-500 sqm"
"Liverpool","Liverpool_337250_389250",337250,389250,1592.8,1212.33,-380.47,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337500_389250",337500,389250,901.02,1206.03,305.01,"Increase 1-500 sqm"
"Liverpool","Liverpool_337750_389250",337750,389250,3397.03,2985.77,-411.26,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338000_389250",338000,389250,657.6,552.58,-105.02,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338250_389250",338250,389250,2230.28,1862.18,-368.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339000_389250",339000,389250,1930.63,1639.43,-291.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339250_389250",339250,389250,4320.2,2160.1,-2160.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_340250_389250",340250,389250,1750.07,1785.98,35.9100000000001,"Increase 1-500 sqm"
"Liverpool","Liverpool_340500_389250",340500,389250,793.7,788.9,-4.80000000000007,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342000_389250",342000,389250,72.2,0,-72.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334000_389500",334000,389500,8924.79,5310.08,-3614.71,"Decrease > 500 sqm"
"Liverpool","Liverpool_334250_389500",334250,389500,0,414.37,414.37,"Increase 1-500 sqm"
"Liverpool","Liverpool_334500_389500",334500,389500,417.87,291.22,-126.65,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334750_389500",334750,389500,1329.7,1329.7,0,"No change"
"Liverpool","Liverpool_335000_389500",335000,389500,5165.57,5775.33,609.76,"Increase > 500 sqm"
"Liverpool","Liverpool_335250_389500",335250,389500,570,321.05,-248.95,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335500_389500",335500,389500,2447.63,1944.43,-503.2,"Decrease > 500 sqm"
"Liverpool","Liverpool_335750_389500",335750,389500,1575.49,2095.62,520.13,"Increase > 500 sqm"
"Liverpool","Liverpool_336000_389500",336000,389500,0,87.9,87.9,"Increase 1-500 sqm"
"Liverpool","Liverpool_336750_389500",336750,389500,957.49,957.49,0,"No change"
"Liverpool","Liverpool_337000_389500",337000,389500,65.7,65.7,0,"No change"
"Liverpool","Liverpool_337250_389500",337250,389500,53.7,53.7,0,"No change"
"Liverpool","Liverpool_337500_389500",337500,389500,22.2,22.2,0,"No change"
"Liverpool","Liverpool_337750_389500",337750,389500,554.06,424.76,-129.3,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338000_389500",338000,389500,424.4,384.7,-39.7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338250_389500",338250,389500,3196.3,2292.9,-903.4,"Decrease > 500 sqm"
"Liverpool","Liverpool_338500_389500",338500,389500,4686.96,4420.01,-266.95,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_389500",338750,389500,6863.4,3834.3,-3029.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_339000_389500",339000,389500,194.1,194.1,0,"No change"
"Liverpool","Liverpool_341000_389500",341000,389500,749.85,833.66,83.8099999999999,"Increase 1-500 sqm"
"Liverpool","Liverpool_342000_389500",342000,389500,82.1,1942.28,1860.18,"Increase > 500 sqm"
"Liverpool","Liverpool_334000_389750",334000,389750,864.5,2042.6,1178.1,"Increase > 500 sqm"
"Liverpool","Liverpool_334250_389750",334250,389750,3994.76,2321.61,-1673.15,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_389750",334500,389750,4797.46,4712.4,-85.0600000000004,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334750_389750",334750,389750,7936.09,6296.32,-1639.77,"Decrease > 500 sqm"
"Liverpool","Liverpool_335000_389750",335000,389750,13078.06,11527.37,-1550.69,"Decrease > 500 sqm"
"Liverpool","Liverpool_335250_389750",335250,389750,6683.83,4303.67,-2380.16,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_389750",335500,389750,2352.77,2237.44,-115.33,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_389750",335750,389750,1816.47,1662.72,-153.75,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336000_389750",336000,389750,300.86,300.86,0,"No change"
"Liverpool","Liverpool_337000_389750",337000,389750,652.6,652.6,0,"No change"
"Liverpool","Liverpool_337750_389750",337750,389750,1445.54,367.1,-1078.44,"Decrease > 500 sqm"
"Liverpool","Liverpool_338000_389750",338000,389750,481.53,165.8,-315.73,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340000_389750",340000,389750,321.3,175.9,-145.4,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340750_389750",340750,389750,247.9,261.7,13.8,"Increase 1-500 sqm"
"Liverpool","Liverpool_341250_389750",341250,389750,93.5,149.05,55.55,"Increase 1-500 sqm"
"Liverpool","Liverpool_333750_390000",333750,390000,3776.46,2763.06,-1013.4,"Decrease > 500 sqm"
"Liverpool","Liverpool_334000_390000",334000,390000,1177.79,1449.37,271.58,"Increase 1-500 sqm"
"Liverpool","Liverpool_334250_390000",334250,390000,80736.67,70892.67,-9844,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_390000",334500,390000,92813.07,59354.17,-33458.9,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_390000",334750,390000,63603.7,50062.05,-13541.65,"Decrease > 500 sqm"
"Liverpool","Liverpool_335000_390000",335000,390000,61280.09,21497.48,-39782.61,"Decrease > 500 sqm"
"Liverpool","Liverpool_335250_390000",335250,390000,3036.41,2399.26,-637.15,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_390000",335500,390000,262.3,148.6,-113.7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_390000",335750,390000,879.51,879.51,0,"No change"
"Liverpool","Liverpool_336500_390000",336500,390000,19441.54,11571.02,-7870.52,"Decrease > 500 sqm"
"Liverpool","Liverpool_336750_390000",336750,390000,3656.44,214.48,-3441.96,"Decrease > 500 sqm"
"Liverpool","Liverpool_337000_390000",337000,390000,760.44,1176.01,415.57,"Increase 1-500 sqm"
"Liverpool","Liverpool_338500_390000",338500,390000,1104.2,526.7,-577.5,"Decrease > 500 sqm"
"Liverpool","Liverpool_339500_390000",339500,390000,662.7,536.3,-126.4,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340000_390000",340000,390000,164.33,26.4,-137.93,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340250_390000",340250,390000,607.56,469.63,-137.93,"Decrease 1-500 sqm"
"Liverpool","Liverpool_341250_390000",341250,390000,180,181.7,1.69999999999999,"Increase 1-500 sqm"
"Liverpool","Liverpool_333750_390250",333750,390250,4311.92,3826.04,-485.88,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334000_390250",334000,390250,27725.26,22369.59,-5355.67,"Decrease > 500 sqm"
"Liverpool","Liverpool_334250_390250",334250,390250,31190.15,24409.5,-6780.65,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_390250",334500,390250,139772.5,74128.13,-65644.37,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_390250",334750,390250,163200.05,56690.07,-106509.98,"Decrease > 500 sqm"
"Liverpool","Liverpool_335000_390250",335000,390250,8552.63,4830.98,-3721.65,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_390250",335500,390250,1163.4,750.34,-413.06,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_390250",335750,390250,7204.54,837.5,-6367.04,"Decrease > 500 sqm"
"Liverpool","Liverpool_336000_390250",336000,390250,145.5,145.5,0,"No change"
"Liverpool","Liverpool_336500_390250",336500,390250,13533.94,9862.62,-3671.32,"Decrease > 500 sqm"
"Liverpool","Liverpool_337000_390250",337000,390250,253.7,144.3,-109.4,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337500_390250",337500,390250,697.12,1684.4,987.28,"Increase > 500 sqm"
"Liverpool","Liverpool_338000_390250",338000,390250,393.7,308.6,-85.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_390250",338750,390250,952.78,170.6,-782.18,"Decrease > 500 sqm"
"Liverpool","Liverpool_339000_390250",339000,390250,122,122,0,"No change"
"Liverpool","Liverpool_339250_390250",339250,390250,818.8,675.7,-143.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340000_390250",340000,390250,4066.1,1926.39,-2139.71,"Decrease > 500 sqm"
"Liverpool","Liverpool_340250_390250",340250,390250,337.3,268.2,-69.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340500_390250",340500,390250,1599.8,233.31,-1366.49,"Decrease > 500 sqm"
"Liverpool","Liverpool_341000_390250",341000,390250,102,102,0,"No change"
"Liverpool","Liverpool_341250_390250",341250,390250,57.9,57.9,0,"No change"
"Liverpool","Liverpool_333500_390500",333500,390500,73.3,355.91,282.61,"Increase 1-500 sqm"
"Liverpool","Liverpool_333750_390500",333750,390500,1070.68,762.17,-308.51,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334000_390500",334000,390500,13638.56,10932.41,-2706.15,"Decrease > 500 sqm"
"Liverpool","Liverpool_334250_390500",334250,390500,11653.54,8169.36,-3484.18,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_390500",334500,390500,7366.4,6513.48,-852.919999999999,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_390500",334750,390500,2048.03,1721.53,-326.5,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335000_390500",335000,390500,31256.72,51204.03,19947.31,"Increase > 500 sqm"
"Liverpool","Liverpool_335250_390500",335250,390500,7133.74,3200.83,-3932.91,"Decrease > 500 sqm"
"Liverpool","Liverpool_335500_390500",335500,390500,3392.4,2738.62,-653.78,"Decrease > 500 sqm"
"Liverpool","Liverpool_336250_390500",336250,390500,80.4,48.6,-31.8,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336750_390500",336750,390500,1929.91,147.99,-1781.92,"Decrease > 500 sqm"
"Liverpool","Liverpool_337000_390500",337000,390500,1421.25,1176.71,-244.54,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337250_390500",337250,390500,42.4,42.4,0,"No change"
"Liverpool","Liverpool_337750_390500",337750,390500,490.9,976.2,485.3,"Increase 1-500 sqm"
"Liverpool","Liverpool_338000_390500",338000,390500,3661.85,8191.42,4529.57,"Increase > 500 sqm"
"Liverpool","Liverpool_338250_390500",338250,390500,504.4,4307.82,3803.42,"Increase > 500 sqm"
"Liverpool","Liverpool_338500_390500",338500,390500,5647.04,17134.64,11487.6,"Increase > 500 sqm"
"Liverpool","Liverpool_338750_390500",338750,390500,1307.4,169.5,-1137.9,"Decrease > 500 sqm"
"Liverpool","Liverpool_339000_390500",339000,390500,6880.2,9758.93,2878.73,"Increase > 500 sqm"
"Liverpool","Liverpool_339250_390500",339250,390500,1472.3,1595,122.7,"Increase 1-500 sqm"
"Liverpool","Liverpool_339750_390500",339750,390500,244.02,240.4,-3.62,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340000_390500",340000,390500,41.8,83.6,41.8,"Increase 1-500 sqm"
"Liverpool","Liverpool_333500_390750",333500,390750,1180.42,1530.62,350.2,"Increase 1-500 sqm"
"Liverpool","Liverpool_333750_390750",333750,390750,2449.11,661.44,-1787.67,"Decrease > 500 sqm"
"Liverpool","Liverpool_334000_390750",334000,390750,2779.54,1735.87,-1043.67,"Decrease > 500 sqm"
"Liverpool","Liverpool_334250_390750",334250,390750,9780.54,8778.16,-1002.38,"Decrease > 500 sqm"
"Liverpool","Liverpool_334500_390750",334500,390750,545.54,728.45,182.91,"Increase 1-500 sqm"
"Liverpool","Liverpool_334750_390750",334750,390750,600.62,369.33,-231.29,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335000_390750",335000,390750,1709.49,1115.11,-594.38,"Decrease > 500 sqm"
"Liverpool","Liverpool_335250_390750",335250,390750,15240.58,18847.61,3607.03,"Increase > 500 sqm"
"Liverpool","Liverpool_335500_390750",335500,390750,8671.95,8411.17,-260.779999999999,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_390750",335750,390750,2433.97,1733.12,-700.85,"Decrease > 500 sqm"
"Liverpool","Liverpool_336000_390750",336000,390750,3659.12,563.97,-3095.15,"Decrease > 500 sqm"
"Liverpool","Liverpool_336250_390750",336250,390750,1146.04,939.99,-206.05,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336500_390750",336500,390750,1393.6,412.5,-981.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_336750_390750",336750,390750,529.9,408.6,-121.3,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337000_390750",337000,390750,4148.28,3137.83,-1010.45,"Decrease > 500 sqm"
"Liverpool","Liverpool_338000_390750",338000,390750,634.8,634.8,0,"No change"
"Liverpool","Liverpool_338250_390750",338250,390750,2411.76,1194.55,-1217.21,"Decrease > 500 sqm"
"Liverpool","Liverpool_338500_390750",338500,390750,7904.06,2713.8,-5190.26,"Decrease > 500 sqm"
"Liverpool","Liverpool_338750_390750",338750,390750,271.88,271.88,0,"No change"
"Liverpool","Liverpool_339250_390750",339250,390750,5137.1,0,-5137.1,"Decrease > 500 sqm"
"Liverpool","Liverpool_339500_390750",339500,390750,82.1,82.1,0,"No change"
"Liverpool","Liverpool_333500_391000",333500,391000,2390.05,2451.44,61.3899999999999,"Increase 1-500 sqm"
"Liverpool","Liverpool_333750_391000",333750,391000,1939.25,2082.28,143.03,"Increase 1-500 sqm"
"Liverpool","Liverpool_334000_391000",334000,391000,734.39,0,-734.39,"Decrease > 500 sqm"
"Liverpool","Liverpool_334250_391000",334250,391000,558.14,345.24,-212.9,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334500_391000",334500,391000,62.8,62.8,0,"No change"
"Liverpool","Liverpool_335000_391000",335000,391000,3328.78,4610.86,1282.08,"Increase > 500 sqm"
"Liverpool","Liverpool_335500_391000",335500,391000,1675.79,0,-1675.79,"Decrease > 500 sqm"
"Liverpool","Liverpool_335750_391000",335750,391000,931.4,931.4,0,"No change"
"Liverpool","Liverpool_336250_391000",336250,391000,493.24,1422.24,929,"Increase > 500 sqm"
"Liverpool","Liverpool_336750_391000",336750,391000,2553.11,2337.77,-215.34,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337000_391000",337000,391000,2906.74,2632.31,-274.43,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337250_391000",337250,391000,4640.92,3248.41,-1392.51,"Decrease > 500 sqm"
"Liverpool","Liverpool_337500_391000",337500,391000,4295,3171.03,-1123.97,"Decrease > 500 sqm"
"Liverpool","Liverpool_337750_391000",337750,391000,3926.48,2806.42,-1120.06,"Decrease > 500 sqm"
"Liverpool","Liverpool_338000_391000",338000,391000,142,142,0,"No change"
"Liverpool","Liverpool_338500_391000",338500,391000,265.35,0,-265.35,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_391000",338750,391000,18.8,18.8,0,"No change"
"Liverpool","Liverpool_339000_391000",339000,391000,13975.65,13972.98,-2.67000000000189,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339250_391000",339250,391000,9513.09,9030.41,-482.68,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339500_391000",339500,391000,9081.88,7712.08,-1369.8,"Decrease > 500 sqm"
"Liverpool","Liverpool_339750_391000",339750,391000,357.2,357.2,0,"No change"
"Liverpool","Liverpool_340750_391000",340750,391000,305.4,189.3,-116.1,"Decrease 1-500 sqm"
"Liverpool","Liverpool_342000_391000",342000,391000,652.08,695.38,43.3,"Increase 1-500 sqm"
"Liverpool","Liverpool_334000_391250",334000,391250,1162.83,1133.13,-29.7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_334250_391250",334250,391250,2471.58,1955.47,-516.11,"Decrease > 500 sqm"
"Liverpool","Liverpool_334750_391250",334750,391250,86.7,0,-86.7,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335000_391250",335000,391250,379,0,-379,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335250_391250",335250,391250,707.78,218,-489.78,"Decrease 1-500 sqm"
"Liverpool","Liverpool_335750_391250",335750,391250,98.08,81.2,-16.88,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336000_391250",336000,391250,948.6,912.7,-35.9,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336250_391250",336250,391250,301.4,301.4,0,"No change"
"Liverpool","Liverpool_336500_391250",336500,391250,315.76,105.92,-209.84,"Decrease 1-500 sqm"
"Liverpool","Liverpool_336750_391250",336750,391250,1455.04,1009.05,-445.99,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337000_391250",337000,391250,365.7,267.4,-98.3,"Decrease 1-500 sqm"
"Liverpool","Liverpool_337500_391250",337500,391250,0,48.7,48.7,"Increase 1-500 sqm"
"Liverpool","Liverpool_338500_391250",338500,391250,3935.05,3538.73,-396.32,"Decrease 1-500 sqm"
"Liverpool","Liverpool_338750_391250",338750,391250,4202.6,2867.86,-1334.74,"Decrease > 500 sqm"
"Liverpool","Liverpool_339000_391250",339000,391250,3096.56,2333.33,-763.23,"Decrease > 500 sqm"
"Liverpool","Liverpool_339250_391250",339250,391250,1580,1558.8,-21.2,"Decrease 1-500 sqm"
"Liverpool","Liverpool_339500_391250",339500,391250,6144.68,4257.81,-1886.87,"Decrease > 500 sqm"
"Liverpool","Liverpool_340000_391250",340000,391250,1306.3,999.8,-306.5,"Decrease 1-500 sqm"
"Liverpool","Liverpool_340250_391250",340250,391250,14282.8,14173.8,-109,"Decrease 1-500 sqm"
"Liverpool","Liverpool_333500_391500",333500,391500,20856.52,1435.27,-19421.25,"Decrease > 500 sqm"
"Liverpool","Liverpool_333750_391500",333750,391500,3152.3,2271.3,-881,"Decrease > 500 sqm"
"Liverpool","Liverpool_334000_391500",334000,391500,427.3,686.34,259.04,"Increase 1-500 sqm"
"Liverpool","Liverpool_334250_391500",334250,391500,255.75,265.75,10,"Increase 1-500 sqm"
