"city","year","grid_id","grid_x","grid_y","retail_records","records_with_rateable_value","rateable_value_total","rateable_value_median"
"Birmingham",2019,"Birmingham_401750_278250",401750,278250,1,1,17000,17000
"Birmingham",2019,"Birmingham_401750_279000",401750,279000,13,12,257000,9900
"Birmingham",2019,"Birmingham_401750_279250",401750,279250,51,48,1609065,5350
"Birmingham",2019,"Birmingham_401750_279500",401750,279500,16,15,257350,11000
"Birmingham",2019,"Birmingham_401750_279750",401750,279750,1,1,50500,50500
"Birmingham",2019,"Birmingham_401750_280750",401750,280750,8,8,55600,5650
"Birmingham",2019,"Birmingham_401750_281000",401750,281000,1,1,1025,1025
"Birmingham",2019,"Birmingham_401750_281500",401750,281500,1,1,25000,25000
"Birmingham",2019,"Birmingham_401750_283750",401750,283750,3,3,32000,8400
"Birmingham",2019,"Birmingham_401750_284000",401750,284000,1,1,7300,7300
"Birmingham",2019,"Birmingham_401750_284500",401750,284500,11,10,68750,5400
"Birmingham",2019,"Birmingham_401750_284750",401750,284750,4,2,9950,4975
"Birmingham",2019,"Birmingham_402000_276750",402000,276750,1,1,455,455
"Birmingham",2019,"Birmingham_402000_278000",402000,278000,1,1,15000,15000
"Birmingham",2019,"Birmingham_402000_278250",402000,278250,5,5,57450,6600
"Birmingham",2019,"Birmingham_402000_279250",402000,279250,3,3,23525,4350
"Birmingham",2019,"Birmingham_402000_279500",402000,279500,49,47,1525250,22500
"Birmingham",2019,"Birmingham_402000_279750",402000,279750,111,103,2684240,15750
"Birmingham",2019,"Birmingham_402000_281250",402000,281250,1,1,12750,12750
"Birmingham",2019,"Birmingham_402000_282000",402000,282000,50,47,592860,10500
"Birmingham",2019,"Birmingham_402000_282250",402000,282250,6,6,63500,9600
"Birmingham",2019,"Birmingham_402000_282500",402000,282500,1,1,32250,32250
"Birmingham",2019,"Birmingham_402000_284500",402000,284500,2,2,15850,7925
"Birmingham",2019,"Birmingham_402000_284750",402000,284750,8,5,39400,6900
"Birmingham",2019,"Birmingham_402000_285250",402000,285250,1,1,810,810
"Birmingham",2019,"Birmingham_402250_277000",402250,277000,3,3,13475,3300
"Birmingham",2019,"Birmingham_402250_277500",402250,277500,17,17,117650,5100
"Birmingham",2019,"Birmingham_402250_277750",402250,277750,2,2,6525,3262.5
"Birmingham",2019,"Birmingham_402250_278250",402250,278250,4,4,19850,5150
"Birmingham",2019,"Birmingham_402250_278750",402250,278750,5,5,21725,3750
"Birmingham",2019,"Birmingham_402250_279250",402250,279250,1,1,70000,70000
"Birmingham",2019,"Birmingham_402250_279500",402250,279500,1,1,2600,2600
"Birmingham",2019,"Birmingham_402250_280000",402250,280000,9,9,61500,7600
"Birmingham",2019,"Birmingham_402250_282000",402250,282000,9,9,120625,10500
"Birmingham",2019,"Birmingham_402250_282750",402250,282750,2,2,6400,3200
"Birmingham",2019,"Birmingham_402250_283250",402250,283250,6,6,81200,10750
"Birmingham",2019,"Birmingham_402250_283500",402250,283500,1,1,19000,19000
"Birmingham",2019,"Birmingham_402250_284000",402250,284000,10,8,56700,7200
"Birmingham",2019,"Birmingham_402250_285250",402250,285250,1,1,90000,90000
"Birmingham",2019,"Birmingham_402250_286000",402250,286000,1,1,113000,113000
"Birmingham",2019,"Birmingham_402250_286250",402250,286250,2,2,22700,11350
"Birmingham",2019,"Birmingham_402500_277750",402500,277750,2,2,10700,5350
"Birmingham",2019,"Birmingham_402500_278750",402500,278750,15,14,199535,4575
"Birmingham",2019,"Birmingham_402500_279000",402500,279000,1,1,3100,3100
"Birmingham",2019,"Birmingham_402500_280000",402500,280000,3,3,21200,9000
"Birmingham",2019,"Birmingham_402500_283000",402500,283000,2,2,5375,2687.5
"Birmingham",2019,"Birmingham_402500_284000",402500,284000,3,3,17575,5000
"Birmingham",2019,"Birmingham_402500_284250",402500,284250,1,1,7000,7000
"Birmingham",2019,"Birmingham_402500_284500",402500,284500,1,1,29750,29750
"Birmingham",2019,"Birmingham_402500_286000",402500,286000,1,1,2125,2125
"Birmingham",2019,"Birmingham_402500_287000",402500,287000,1,1,6600,6600
"Birmingham",2019,"Birmingham_402500_289750",402500,289750,3,3,32650,6700
"Birmingham",2019,"Birmingham_402750_276750",402750,276750,1,1,7900,7900
"Birmingham",2019,"Birmingham_402750_277250",402750,277250,1,1,2450,2450
"Birmingham",2019,"Birmingham_402750_277500",402750,277500,1,1,4750,4750
"Birmingham",2019,"Birmingham_402750_277750",402750,277750,29,27,239050,6100
"Birmingham",2019,"Birmingham_402750_278750",402750,278750,1,1,8700,8700
"Birmingham",2019,"Birmingham_402750_281250",402750,281250,3,3,12150,4000
"Birmingham",2019,"Birmingham_402750_281750",402750,281750,4,3,26650,9900
"Birmingham",2019,"Birmingham_402750_283250",402750,283250,1,1,35000,35000
"Birmingham",2019,"Birmingham_402750_283750",402750,283750,1,1,53000,53000
"Birmingham",2019,"Birmingham_402750_284250",402750,284250,6,6,59100,8750
"Birmingham",2019,"Birmingham_402750_284500",402750,284500,14,13,117400,7600
"Birmingham",2019,"Birmingham_402750_286000",402750,286000,3,3,162000,62000
"Birmingham",2019,"Birmingham_402750_286750",402750,286750,2,2,19000,9500
"Birmingham",2019,"Birmingham_402750_287000",402750,287000,2,2,14300,7150
"Birmingham",2019,"Birmingham_402750_289500",402750,289500,2,2,6750,3375
"Birmingham",2019,"Birmingham_402750_290000",402750,290000,3,3,435000,118000
"Birmingham",2019,"Birmingham_403000_277250",403000,277250,1,1,71500,71500
"Birmingham",2019,"Birmingham_403000_280750",403000,280750,2,2,94250,47125
"Birmingham",2019,"Birmingham_403000_281000",403000,281000,4,4,19125,4250
"Birmingham",2019,"Birmingham_403000_282500",403000,282500,6,6,83450,9000
"Birmingham",2019,"Birmingham_403000_282750",403000,282750,1,1,11250,11250
"Birmingham",2019,"Birmingham_403000_283500",403000,283500,9,9,46675,4350
"Birmingham",2019,"Birmingham_403000_284250",403000,284250,35,35,535800,8900
"Birmingham",2019,"Birmingham_403000_284750",403000,284750,2,2,15200,7600
"Birmingham",2019,"Birmingham_403000_285500",403000,285500,7,7,63000,9200
"Birmingham",2019,"Birmingham_403000_286000",403000,286000,12,10,146150,12375
"Birmingham",2019,"Birmingham_403000_286750",403000,286750,1,1,850,850
"Birmingham",2019,"Birmingham_403000_289500",403000,289500,4,4,12750,3075
"Birmingham",2019,"Birmingham_403000_289750",403000,289750,1,1,7300,7300
"Birmingham",2019,"Birmingham_403000_290000",403000,290000,9,9,910775,5900
"Birmingham",2019,"Birmingham_403250_279250",403250,279250,1,1,17750,17750
"Birmingham",2019,"Birmingham_403250_280000",403250,280000,2,2,12300,6150
"Birmingham",2019,"Birmingham_403250_281000",403250,281000,3,3,18900,7000
"Birmingham",2019,"Birmingham_403250_282000",403250,282000,1,1,2800,2800
"Birmingham",2019,"Birmingham_403250_282250",403250,282250,7,6,37050,5450
"Birmingham",2019,"Birmingham_403250_284250",403250,284250,14,14,312750,11500
"Birmingham",2019,"Birmingham_403250_284500",403250,284500,2,2,24750,12375
"Birmingham",2019,"Birmingham_403250_289250",403250,289250,1,1,3650,3650
"Birmingham",2019,"Birmingham_403250_289500",403250,289500,1,1,2650,2650
"Birmingham",2019,"Birmingham_403250_289750",403250,289750,37,37,284950,6600
"Birmingham",2019,"Birmingham_403500_277500",403500,277500,9,9,104050,8000
"Birmingham",2019,"Birmingham_403500_277750",403500,277750,1,1,7300,7300
"Birmingham",2019,"Birmingham_403500_278000",403500,278000,1,1,7200,7200
"Birmingham",2019,"Birmingham_403500_279000",403500,279000,15,15,91900,4850
"Birmingham",2019,"Birmingham_403500_280000",403500,280000,2,2,18600,9300
"Birmingham",2019,"Birmingham_403500_280750",403500,280750,1,1,5900,5900
"Birmingham",2019,"Birmingham_403500_283000",403500,283000,2,2,304000,152000
"Birmingham",2019,"Birmingham_403500_283250",403500,283250,12,12,61765,3975
"Birmingham",2019,"Birmingham_403500_284000",403500,284000,1,1,4650,4650
"Birmingham",2019,"Birmingham_403500_284250",403500,284250,2,2,21000,10500
"Birmingham",2019,"Birmingham_403500_284500",403500,284500,82,79,2733100,25750
"Birmingham",2019,"Birmingham_403500_284750",403500,284750,5,4,17450,4475
"Birmingham",2019,"Birmingham_403500_285000",403500,285000,4,4,16750,4225
"Birmingham",2019,"Birmingham_403500_287250",403500,287250,2,2,7600,3800
"Birmingham",2019,"Birmingham_403500_287500",403500,287500,15,14,136670,9400
"Birmingham",2019,"Birmingham_403500_289250",403500,289250,2,2,38800,19400
"Birmingham",2019,"Birmingham_403500_289500",403500,289500,1,1,7600,7600
"Birmingham",2019,"Birmingham_403500_289750",403500,289750,3,3,11750,3900
"Birmingham",2019,"Birmingham_403500_290500",403500,290500,6,6,30800,5000
"Birmingham",2019,"Birmingham_403750_277000",403750,277000,1,1,23000,23000
"Birmingham",2019,"Birmingham_403750_277250",403750,277250,1,1,5200,5200
"Birmingham",2019,"Birmingham_403750_277750",403750,277750,2,2,16275,8137.5
"Birmingham",2019,"Birmingham_403750_278500",403750,278500,4,4,52400,13750
"Birmingham",2019,"Birmingham_403750_282000",403750,282000,1,1,30800,30800
"Birmingham",2019,"Birmingham_403750_283250",403750,283250,1,1,6600,6600
"Birmingham",2019,"Birmingham_403750_284500",403750,284500,33,31,1555050,31000
"Birmingham",2019,"Birmingham_403750_284750",403750,284750,9,9,338250,12750
"Birmingham",2019,"Birmingham_403750_287500",403750,287500,57,52,609300,8450
"Birmingham",2019,"Birmingham_403750_289250",403750,289250,1,1,2500,2500
"Birmingham",2019,"Birmingham_403750_289500",403750,289500,12,10,142700,6050
"Birmingham",2019,"Birmingham_403750_290000",403750,290000,1,1,7500,7500
"Birmingham",2019,"Birmingham_403750_290500",403750,290500,4,4,13750,2950
"Birmingham",2019,"Birmingham_403750_290750",403750,290750,1,1,3850,3850
"Birmingham",2019,"Birmingham_404000_282000",404000,282000,8,7,55700,6800
"Birmingham",2019,"Birmingham_404000_282250",404000,282250,27,25,178675,6100
"Birmingham",2019,"Birmingham_404000_282500",404000,282500,12,11,3368000,243000
"Birmingham",2019,"Birmingham_404000_282750",404000,282750,15,14,2371250,96750
"Birmingham",2019,"Birmingham_404000_285750",404000,285750,4,4,651500,181000
"Birmingham",2019,"Birmingham_404000_286000",404000,286000,3,3,173000,64500
"Birmingham",2019,"Birmingham_404000_287500",404000,287500,41,41,308100,4800
"Birmingham",2019,"Birmingham_404000_288000",404000,288000,1,0,NA,NA
"Birmingham",2019,"Birmingham_404000_288250",404000,288250,11,11,47500,3600
"Birmingham",2019,"Birmingham_404000_288500",404000,288500,3,3,10950,3800
"Birmingham",2019,"Birmingham_404000_289000",404000,289000,2,2,5125,2562.5
"Birmingham",2019,"Birmingham_404000_289250",404000,289250,3,3,13400,4300
"Birmingham",2019,"Birmingham_404000_289500",404000,289500,63,60,942605,8350
"Birmingham",2019,"Birmingham_404000_289750",404000,289750,14,14,78275,5650
"Birmingham",2019,"Birmingham_404000_290000",404000,290000,22,22,155950,5250
"Birmingham",2019,"Birmingham_404000_290250",404000,290250,29,28,197900,5350
"Birmingham",2019,"Birmingham_404000_290500",404000,290500,31,29,180580,5400
"Birmingham",2019,"Birmingham_404000_290750",404000,290750,4,4,20450,4825
"Birmingham",2019,"Birmingham_404250_277250",404250,277250,9,8,82100,7100
"Birmingham",2019,"Birmingham_404250_277750",404250,277750,1,0,NA,NA
"Birmingham",2019,"Birmingham_404250_279250",404250,279250,3,3,9325,2800
"Birmingham",2019,"Birmingham_404250_280500",404250,280500,6,6,38200,6600
"Birmingham",2019,"Birmingham_404250_281250",404250,281250,1,1,7700,7700
"Birmingham",2019,"Birmingham_404250_281500",404250,281500,2,2,30000,15000
"Birmingham",2019,"Birmingham_404250_282250",404250,282250,21,20,240900,6500
"Birmingham",2019,"Birmingham_404250_282500",404250,282500,1,1,11750,11750
"Birmingham",2019,"Birmingham_404250_282750",404250,282750,17,15,374050,6700
"Birmingham",2019,"Birmingham_404250_283750",404250,283750,4,4,63370,14650
"Birmingham",2019,"Birmingham_404250_284500",404250,284500,1,1,420,420
"Birmingham",2019,"Birmingham_404250_285250",404250,285250,10,10,105800,9400
"Birmingham",2019,"Birmingham_404250_285750",404250,285750,2,1,105000,105000
"Birmingham",2019,"Birmingham_404250_286000",404250,286000,1,1,45000,45000
"Birmingham",2019,"Birmingham_404250_287250",404250,287250,3,3,42525,2300
"Birmingham",2019,"Birmingham_404250_287500",404250,287500,27,27,477150,5500
"Birmingham",2019,"Birmingham_404250_287750",404250,287750,1,1,17000,17000
"Birmingham",2019,"Birmingham_404250_288000",404250,288000,1,1,7800,7800
"Birmingham",2019,"Birmingham_404250_288500",404250,288500,2,2,11200,5600
"Birmingham",2019,"Birmingham_404250_289000",404250,289000,4,4,17075,4200
"Birmingham",2019,"Birmingham_404250_289250",404250,289250,2,1,2450,2450
"Birmingham",2019,"Birmingham_404250_289500",404250,289500,108,105,1705590,13750
"Birmingham",2019,"Birmingham_404250_289750",404250,289750,5,5,6010,870
"Birmingham",2019,"Birmingham_404250_290000",404250,290000,5,5,44600,6700
"Birmingham",2019,"Birmingham_404250_290500",404250,290500,12,12,102650,4000
"Birmingham",2019,"Birmingham_404250_290750",404250,290750,3,3,13100,4300
"Birmingham",2019,"Birmingham_404250_292250",404250,292250,6,6,30850,4175
"Birmingham",2019,"Birmingham_404500_279250",404500,279250,3,2,138250,69125
"Birmingham",2019,"Birmingham_404500_279750",404500,279750,1,1,1700,1700
"Birmingham",2019,"Birmingham_404500_280000",404500,280000,2,2,13700,6850
"Birmingham",2019,"Birmingham_404500_280500",404500,280500,12,10,39350,3850
"Birmingham",2019,"Birmingham_404500_281250",404500,281250,15,14,81240,5550
"Birmingham",2019,"Birmingham_404500_281750",404500,281750,1,1,4900,4900
"Birmingham",2019,"Birmingham_404500_282250",404500,282250,1,1,7700,7700
"Birmingham",2019,"Birmingham_404500_282500",404500,282500,1,1,5500,5500
"Birmingham",2019,"Birmingham_404500_282750",404500,282750,20,18,172475,7450
"Birmingham",2019,"Birmingham_404500_283000",404500,283000,37,35,628550,9700
"Birmingham",2019,"Birmingham_404500_283750",404500,283750,1,1,375,375
"Birmingham",2019,"Birmingham_404500_284250",404500,284250,4,4,85775,26375
"Birmingham",2019,"Birmingham_404500_285250",404500,285250,1,1,155000,155000
"Birmingham",2019,"Birmingham_404500_286000",404500,286000,15,14,193350,11000
"Birmingham",2019,"Birmingham_404500_286250",404500,286250,1,1,30250,30250
"Birmingham",2019,"Birmingham_404500_286500",404500,286500,3,3,9325,2900
"Birmingham",2019,"Birmingham_404500_287000",404500,287000,4,3,19800,6000
"Birmingham",2019,"Birmingham_404500_287250",404500,287250,1,1,3000,3000
"Birmingham",2019,"Birmingham_404500_287500",404500,287500,2,2,14100,7050
"Birmingham",2019,"Birmingham_404500_288500",404500,288500,8,7,31675,3450
"Birmingham",2019,"Birmingham_404500_288750",404500,288750,1,1,1925,1925
"Birmingham",2019,"Birmingham_404500_289000",404500,289000,14,14,76100,3325
"Birmingham",2019,"Birmingham_404500_289250",404500,289250,129,123,1811275,11750
"Birmingham",2019,"Birmingham_404500_289500",404500,289500,27,23,124900,5300
"Birmingham",2019,"Birmingham_404500_289750",404500,289750,28,28,140850,4825
"Birmingham",2019,"Birmingham_404500_290000",404500,290000,2,2,5000,2500
"Birmingham",2019,"Birmingham_404500_290500",404500,290500,26,26,213650,5900
"Birmingham",2019,"Birmingham_404500_290750",404500,290750,9,9,51050,4550
"Birmingham",2019,"Birmingham_404500_294000",404500,294000,27,26,397850,12375
"Birmingham",2019,"Birmingham_404750_277500",404750,277500,1,1,8100,8100
"Birmingham",2019,"Birmingham_404750_278500",404750,278500,3,2,13800,6900
"Birmingham",2019,"Birmingham_404750_278750",404750,278750,43,37,330650,6100
"Birmingham",2019,"Birmingham_404750_279000",404750,279000,1,1,5900,5900
"Birmingham",2019,"Birmingham_404750_279250",404750,279250,1,1,193000,193000
"Birmingham",2019,"Birmingham_404750_279500",404750,279500,23,23,336550,9300
"Birmingham",2019,"Birmingham_404750_279750",404750,279750,74,74,846375,9800
"Birmingham",2019,"Birmingham_404750_280000",404750,280000,3,3,10450,3350
"Birmingham",2019,"Birmingham_404750_282000",404750,282000,30,29,281800,4500
"Birmingham",2019,"Birmingham_404750_282250",404750,282250,1,1,4750,4750
"Birmingham",2019,"Birmingham_404750_282500",404750,282500,2,1,2225,2225
"Birmingham",2019,"Birmingham_404750_282750",404750,282750,1,1,1475,1475
"Birmingham",2019,"Birmingham_404750_283000",404750,283000,22,16,213350,9575
"Birmingham",2019,"Birmingham_404750_283500",404750,283500,4,3,79750,29000
"Birmingham",2019,"Birmingham_404750_283750",404750,283750,20,17,371100,14000
"Birmingham",2019,"Birmingham_404750_285750",404750,285750,2,2,63600,31800
"Birmingham",2019,"Birmingham_404750_286000",404750,286000,30,26,231250,8050
"Birmingham",2019,"Birmingham_404750_286500",404750,286500,1,1,3300,3300
"Birmingham",2019,"Birmingham_404750_287000",404750,287000,5,5,70250,13750
"Birmingham",2019,"Birmingham_404750_287500",404750,287500,2,2,12200,6100
"Birmingham",2019,"Birmingham_404750_288250",404750,288250,1,1,5000,5000
"Birmingham",2019,"Birmingham_404750_288750",404750,288750,5,5,29200,3900
"Birmingham",2019,"Birmingham_404750_289250",404750,289250,55,51,710160,13500
"Birmingham",2019,"Birmingham_404750_289750",404750,289750,1,1,12000,12000
"Birmingham",2019,"Birmingham_404750_290500",404750,290500,2,2,89750,44875
"Birmingham",2019,"Birmingham_404750_292000",404750,292000,6,6,40250,5450
"Birmingham",2019,"Birmingham_404750_292250",404750,292250,2,2,12850,6425
"Birmingham",2019,"Birmingham_404750_292500",404750,292500,13,13,150300,9300
"Birmingham",2019,"Birmingham_404750_292750",404750,292750,12,12,64950,5500
"Birmingham",2019,"Birmingham_404750_293000",404750,293000,3,3,23600,8100
"Birmingham",2019,"Birmingham_404750_294000",404750,294000,2,2,10600,5300
"Birmingham",2019,"Birmingham_405000_278000",405000,278000,13,13,69950,4200
"Birmingham",2019,"Birmingham_405000_278250",405000,278250,1,1,25750,25750
"Birmingham",2019,"Birmingham_405000_278750",405000,278750,1,1,65000,65000
"Birmingham",2019,"Birmingham_405000_279500",405000,279500,1,1,90500,90500
"Birmingham",2019,"Birmingham_405000_279750",405000,279750,24,24,137400,3675
"Birmingham",2019,"Birmingham_405000_280000",405000,280000,7,7,22000,2475
"Birmingham",2019,"Birmingham_405000_280500",405000,280500,1,1,8800,8800
"Birmingham",2019,"Birmingham_405000_280750",405000,280750,2,2,6500,3250
"Birmingham",2019,"Birmingham_405000_281000",405000,281000,4,4,10600,3025
"Birmingham",2019,"Birmingham_405000_281250",405000,281250,3,2,3025,1512.5
"Birmingham",2019,"Birmingham_405000_282250",405000,282250,1,1,6100,6100
"Birmingham",2019,"Birmingham_405000_284250",405000,284250,1,1,84000,84000
"Birmingham",2019,"Birmingham_405000_285750",405000,285750,2,2,138250,69125
"Birmingham",2019,"Birmingham_405000_286000",405000,286000,4,4,5625,1025
"Birmingham",2019,"Birmingham_405000_286500",405000,286500,1,1,4400,4400
"Birmingham",2019,"Birmingham_405000_287000",405000,287000,1,1,20750,20750
"Birmingham",2019,"Birmingham_405000_287250",405000,287250,5,5,14545,2300
